id,name,position,team,draft_year,twitter_username,stats_id,weight,college,draft_round,height,rotoworld_id,nfl_id,espn_id,birthdate,status,may_16_value,trend,may_16,apr_16_value,apr_16,mar_16_value,mar_16,feb_16_value,feb_16,jan_16_value,jan_16,dec_15_value,dec_15,nov_15_value,nov_15,oct_15_value,oct_15,sept_15_value,sept_15
11812,Ryan Grant,WR,WAS,2014,RyanGrant25,27670,193,Tulane,5,72,9666,ryangrant/2543759,16845,661582800,0,4,-29.5,325.0,7,298.0,24,295.5,49,287.5,21,316.5,12,350.0,35,300.0,47,259.0,54,300.0
11937,Juwan Thompson,RB,FA,2014,0,27832,225,Duke,0,71,9831,juwanthompson/2550263,17045,705733200,0,4,-27.5,325.0,4,318.5,22,297.5,36,297.5,69,265.5,68,264.5,35,300.0,45,261.0,54,300.0
12309,MyCole Pruitt,TE,MIN,2015,0,28531,258,Southern Illinois,5,74,10522,0,2508256,701413200,0,43,0.9,238.3,52,229.8,92,239.2,92,252.5,179,207.0,111,237.5,82,232.0,44,263.0,54,300.0
11977,Orleans Darkwa,RB,FA,2014,0,28169,215,Tulane,0,72,10102,orleansdarkwa/2550481,17331,699253200,0,4,-8.0,325.0,3,325.0,10,317.0,19,317.0,94,251.5,166,210.0,364,160.0,42,300.0,54,300.0
11972,Corey Brown,WR,FA,2014,0,27938,185,Ohio State,0,71,9917,0,17399,692859600,0,7,-39.0,306.5,16,273.5,48,267.5,120,235.5,49,288.0,96,250.0,211,186.0,42,300.0,54,300.0
8117,Nate Washington,WR,FA,2005,0,7492,183,Tiffin,0,73,3446,natewashington/2506313,9307,430894800,0,6,13.5,311.5,3,325.0,8,325.0,14,325.0,130,230.0,162,211.0,191,191.0,42,300.0,54,300.0
11681,Paul Richardson,WR,SEA,2014,0,27573,183,Colorado,2,72,9545,paulrichardson/2543491,16781,703141200,0,14,10.0,285.0,12,286.0,25,295.0,40,295.0,125,231.5,176,207.5,150,202.0,42,300.0,54,300.0
1600,Malcom Floyd,WR,FA,2004,0,7149,225,Wyoming,0,77,3086,malcomfloyd/2505785,6016,368773200,0,4,0.0,325.0,14,280.3,8,325.0,14,325.0,12,350.0,94,250.5,141,205.0,42,300.0,54,300.0
10334,Stevan Ridley,RB,NEP,2011,StevanRidley,24860,220,LSU,3,71,6487,stevanridley/2495470,14028,601880400,0,17,-6.9,279.0,3,325.0,45,272.1,31,302.5,127,231.0,100,244.5,125,212.0,42,300.0,54,300.0
10736,Chris Givens,WR,STL,2012,CG1three,25806,203,Wake Forest,4,72,7430,chrisgivens/2535634,15078,628923600,0,17,44.0,281.0,3,325.0,8,325.0,14,325.0,57,276.0,120,235.0,115,216.0,42,300.0,54,300.0
12330,James O'Shaughnessy,TE,KCC,2015,0,28561,245,Illinois State,5,76,10549,0,2508079,695365200,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,38,298.5,72,263.0,92,226.0,42,300.0,54,300.0
8673,Ted Ginn,WR,MIA,2007,TedGinnJr_19,8263,185,Ohio State,1,71,4168,tedginn/2507166,10453,482130000,0,23,-6.5,262.5,27,251.0,62,256.0,88,256.0,117,234.5,203,201.0,90,227.0,42,300.0,54,300.0
12541,Donteea Dye,WR,FA,2015,0,29069,195,Heidelberg,0,72,11050,0,3894952,745822800,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,13,329.0,20,314.0,88,228.0,42,300.0,54,300.0
10368,Taiwan Jones,RB,OAK,2011,TaiwanJonesNFL,24912,195,Eastern Washington,4,72,6499,taiwanjones/2495467,14167,585896400,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,29,305.5,62,270.0,87,229.0,42,300.0,54,300.0
12211,Jesse James,TE,PIT,2015,0,28548,261,Penn State,5,79,10403,jessejames/2552633,2979590,770706000,0,15,-62.3,283.6,13,280.5,127,221.3,111,243.0,269,186.5,179,207.0,83,231.0,42,300.0,54,300.0
12319,JJ Nelson,WR,ARI,2015,0,28547,160,UAB,5,70,10536,j.j.nelson/2552656,2515759,704091600,0,100,-8.8,204.3,113,200.8,238,195.5,343,184.0,503,153.0,243,192.5,80,233.0,42,300.0,54,300.0
9176,Jacob Tamme,TE,IND,2008,JacobTamme,8916,230,Kentucky,4,75,4885,jacobtamme/324,11373,479710800,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,36,300.0,68,264.5,78,234.0,42,300.0,54,300.0
10410,Dwayne Harris,WR,DAL,2011,D_Harris17,24963,202,East Carolina,6,70,6683,dwayneharris/2495159,14100,558766800,0,9,27.5,297.5,5,308.0,8,325.0,14,325.0,78,260.5,87,253.5,75,236.0,42,300.0,54,300.0
10710,Chris Polk,RB,FA,2012,1ChrisPolk,26006,222,Washington,0,71,7424,chrispolk/2533037,14889,629787600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,28,307.0,74,262.0,67,241.0,42,300.0,54,300.0
10262,Blaine Gabbert,QB,JAC,2011,BlaineGabbert,24797,235,Missouri,1,76,6451,blainegabbert/2495441,13987,624430800,0,4,-8.5,321.0,3,321.0,12,312.5,22,312.5,27,308.0,47,282.5,64,243.0,42,300.0,54,300.0
8062,Ryan Fitzpatrick,QB,STL,2005,0,7426,223,Harvard,7,74,3240,ryanfitzpatrick/2506581,8664,406962000,0,34,-2.6,247.9,31,247.5,77,245.3,98,250.0,162,216.0,133,226.5,60,246.0,42,300.0,54,300.0
12142,Brett Hundley,QB,GBP,2015,BrettHundley17,28535,226,UCLA,5,75,10402,0,2577189,740120400,0,4,0.0,325.0,5,312.0,8,325.0,14,325.0,33,302.5,83,254.5,59,247.0,42,300.0,54,300.0
12505,Adam Humphries,WR,FA,2015,0,29070,195,Clemson,0,71,11072,0,0,740898000,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,33,302.5,15,324.5,57,249.0,42,300.0,54,300.0
10987,Griff Whalen,WR,FA,2012,GriffWhalen,26218,190,Stanford,0,71,7949,griffwhalen/2535876,15360,636267600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,14,327.0,51,254.0,42,300.0,54,300.0
8025,Derek Anderson,QB,BAL,2005,DAnderson314,7389,230,Oregon State,6,78,3233,derekanderson/2506546,8627,424501200,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,26,308.5,80,258.0,47,258.0,42,300.0,54,300.0
10932,Brandon Bolden,RB,FA,2012,BB_HulkSmash,26389,220,Mississippi,0,71,8119,brandonbolden/2532797,15478,633330000,0,4,-18.5,325.0,3,325.0,16,306.5,49,287.5,40,297.0,88,252.5,46,259.0,42,300.0,54,300.0
11652,Ka'Deem Carey,RB,CHI,2014,0,27645,210,Arizona,4,70,9325,ka'deemcarey/2543551,16942,720421200,0,41,-43.4,240.1,92,208.8,233,196.7,297,190.0,224,198.0,106,239.0,45,260.0,42,300.0,54,300.0
11218,Quinton Patton,WR,SFO,2013,PattonBoy_11,26751,204,Louisiana Tech,4,72,8403,quintonpatton/2539250,16026,650178000,0,4,-19.5,325.0,3,325.0,16,305.5,29,305.5,94,251.5,82,256.0,45,261.0,42,300.0,54,300.0
9856,Dexter McCluster,RB,KCC,2010,dextermccluster,24011,170,Mississippi,2,68,5780,dextermccluster/497190,13207,588488400,0,5,8.5,316.5,3,325.0,8,325.0,14,325.0,19,318.0,45,283.5,44,262.0,42,300.0,54,300.0
11440,Kenbrell Thompkins,WR,FA,2013,KTdaWinner,27235,195,Cincinnati,0,73,8647,kenbrellthompkins/2539214,16381,586155600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,13,332.5,41,265.0,42,300.0,54,300.0
9862,Tim Tebow,QB,DEN,2010,TimTebow,24000,245,Florida,1,75,5096,timtebow/497135,13200,555915600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,12,333.5,39,267.0,42,300.0,54,300.0
11199,Spencer Ware,RB,SEA,2013,spenceware11,26817,229,LSU,6,70,8594,spencerware/2540204,16020,690872400,0,141,-32.3,191.5,199,176.1,473,159.2,654,148.5,568,147.0,138,223.5,38,268.0,42,300.0,54,300.0
12145,Sean Mannion,QB,STL,2015,0,28477,233,Oregon State,3,78,10409,0,2517017,704178000,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,12,334.5,37,269.0,42,300.0,54,300.0
11189,Zac Stacy,RB,STL,2013,ZSTACY_,26783,224,Vanderbilt,5,69,8400,zacstacy/2540273,15996,671173200,0,4,-37.5,325.0,3,325.0,33,287.5,49,287.5,65,267.5,52,278.0,36,270.0,42,300.0,54,300.0
12260,Tre McBride,WR,TEN,2015,0,28633,210,William & Mary,7,72,10474,tremcbride/2552428,0,723186000,0,7,-111.6,302.5,19,263.0,258,190.9,455,170.5,455,158.5,115,236.5,35,300.0,42,300.0,54,300.0
10369,Bilal Powell,RB,NYJ,2011,0,24913,204,Louisville,4,70,6594,bilalpowell/2495328,14129,593931600,0,238,-1.3,168.9,253,165.6,403,167.6,493,162.5,445,160.0,104,240.0,35,300.0,42,300.0,54,300.0
10689,Shaun Draughn,RB,FA,2011,2ShaunDraughn0,25481,205,North Carolina,0,71,7197,0,14518,565851600,0,6,-12.5,312.0,10,289.0,20,299.5,34,299.5,36,299.5,96,250.0,35,300.0,42,300.0,54,300.0
7422,Ben Watson,TE,NEP,2004,BenjaminSWatson,6791,255,Georgia,1,75,48,benjaminwatson/2506122,5557,345963600,0,19,-10.5,274.5,17,269.0,52,264.0,80,264.0,56,278.5,85,254.0,35,300.0,42,300.0,54,300.0
11682,Jared Abbrederis,WR,GBP,2014,0,27704,195,Wisconsin,5,73,9574,jaredabbrederis/2543774,16836,661410000,0,4,-35.5,325.0,32,246.9,31,289.5,60,276.5,233,196.0,82,256.0,35,300.0,42,300.0,54,300.0
11257,Vance McDonald,TE,SFO,2013,VMcDonald89,26678,267,Rice,2,76,8413,vancemcdonald/2540215,15853,645253200,0,21,-38.3,268.4,15,275.5,108,230.2,127,233.5,248,193.0,71,263.5,35,300.0,42,300.0,54,300.0
12208,Jeff Heuerman,TE,DEN,2015,0,28480,255,Ohio State,3,77,10492,jeffheuerman/2552399,2576389,722581200,0,53,72.3,231.7,25,252.1,17,304.0,41,294.5,83,258.0,69,264.0,35,300.0,42,300.0,54,300.0
9611,Zach Miller,TE,JAC,2009,0,9444,240,Nebraska-Omaha,6,77,5394,zachmiller/238457,12699,465714000,0,135,36.8,193.0,90,211.8,111,229.8,111,243.0,147,224.0,63,269.5,35,300.0,42,300.0,54,300.0
10998,Matt Asiata,RB,FA,2011,0,25238,219,Utah,0,72,6958,mattasiata/2495258,14360,554101200,0,4,0.0,325.0,9,291.5,8,325.0,14,325.0,12,330.5,60,270.5,35,300.0,42,300.0,54,300.0
11456,Jaron Brown,WR,FA,2013,jaronbrown13,27074,205,Clemson,0,74,8869,jaronbrown/2541966,16172,631774800,0,11,-23.2,293.2,6,303.0,46,270.0,135,231.5,87,255.0,59,272.5,35,300.0,42,300.0,54,300.0
10985,Jamize Olawale,RB,FA,2012,jrolawale,26535,240,North Texas,0,73,8256,jamizeolawale/2536044,15653,608792400,0,4,-24.0,325.0,3,325.0,19,301.0,33,301.0,52,284.5,52,278.0,35,300.0,42,300.0,54,300.0
12532,Will Tye,TE,FA,2015,0,29046,262,Stony Brook,0,74,11056,willtye/2553830,0,689230800,0,169,-10.3,185.0,172,180.0,357,174.7,411,175.0,534,151.5,51,278.5,35,300.0,42,300.0,54,300.0
12146,Garrett Grayson,QB,NOS,2015,0,28463,220,Colorado State,3,74,10394,0,2575660,675493200,0,4,-29.0,325.0,10,289.6,23,296.0,39,296.0,39,297.5,50,279.5,35,300.0,42,300.0,54,300.0
11174,Montee Ball,RB,DEN,2013,0,26681,215,Wisconsin,2,70,7407,monteeball/2539341,15823,660373200,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,37,299.0,46,283.0,35,300.0,42,300.0,54,300.0
10881,Dan Herron,RB,CIN,2012,BOOMHERRON1,25901,213,Ohio St.,6,70,7634,danherron/2532864,15041,606459600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,45,283.5,35,300.0,42,300.0,54,300.0
12364,Andre Debose,WR,OAK,2015,0,28609,190,Florida,7,72,10594,andredebose/2553453,2447736,0,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,44,284.5,35,300.0,42,300.0,54,300.0
10500,Terrelle Pryor,WR,FA,2011,TerrellePryor,25681,223,Ohio State,0,76,6757,terrellepryor/2531332,14851,614322000,0,10,7.6,295.4,7,295.4,18,303.0,43,292.5,133,228.0,40,287.5,35,300.0,42,300.0,54,300.0
11177,Kenjon Barner,RB,CAR,2013,KBDeuce4,26805,195,Oregon,6,69,8456,kenjonbarner/2539289,15921,609742800,0,4,0.0,325.0,6,302.5,8,325.0,14,325.0,34,302.0,39,289.5,35,300.0,42,300.0,54,300.0
12447,Raheem Mostert,RB,FA,2015,0,28654,195,Purdue,0,70,10744,raheemmostert/2553728,2576414,702795600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,39,298.0,38,290.0,35,300.0,42,300.0,54,300.0
12170,Akeem Hunt,RB,FA,2015,0,28874,190,Purdue,0,70,10724,0,0,730357200,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,34,301.5,37,290.5,35,300.0,42,300.0,54,300.0
12388,John Crockett,RB,FA,2015,0,28922,217,North Dakota State,0,72,10644,0,0,698216400,0,4,-18.0,325.0,10,289.3,15,307.0,27,307.0,58,274.5,35,293.5,35,300.0,42,300.0,54,300.0
11687,Devin Street,WR,DAL,2014,0,27674,200,Pittsburgh,5,75,9557,devinstreet/2543641,16815,670309200,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,34,294.0,35,300.0,42,300.0,54,300.0
10082,Danario Alexander,WR,FA,2010,D_Alexander84,24757,217,Missouri,0,77,5821,danarioalexander/497262,13935,587797200,0,4,0.0,325.0,6,306.0,8,325.0,14,325.0,12,350.0,33,295.0,35,300.0,42,300.0,54,300.0
10835,Keshawn Martin,WR,HOU,2012,KeshawnMartin82,25831,194,Michigan St.,4,71,7577,keshawnmartin/2532900,14916,637477200,0,4,-54.9,325.0,5,307.5,45,270.1,59,277.0,71,265.0,32,295.5,35,300.0,42,300.0,54,300.0
9545,Brian Hartline,WR,MIA,2009,brianhartline,9372,200,Ohio State,4,74,5191,brianhartline/81831,12568,533019600,0,5,-35.0,318.0,3,325.0,36,283.0,90,255.0,26,309.0,31,297.0,35,300.0,42,300.0,54,300.0
10601,Andrew Hawkins,WR,FA,2011,YoungBabyHawk,24774,180,Toledo,0,67,6505,andrewhawkins/2508097,13958,510814800,0,13,36.1,288.9,3,325.0,8,325.0,14,325.0,23,312.5,30,298.5,35,300.0,42,300.0,54,300.0
12585,Daniel Brown,WR,FA,2015,0,29102,225,James Madison,0,77,11092,0,0,706856400,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,26,309.0,30,299.0,35,300.0,42,300.0,54,300.0
9196,Tim Hightower,RB,ARI,2008,Tim_Hightower,8926,220,Richmond,5,72,4901,timhightower/4383,11383,517208400,0,6,12.5,312.5,5,310.0,8,325.0,14,325.0,120,233.0,29,300.5,35,300.0,42,300.0,54,300.0
11249,Dion Sims,TE,MIA,2013,D_Sims80,26729,268,Michigan State,4,76,8532,dionsims/2540200,15974,666853200,0,4,-23.5,325.0,8,293.8,19,301.5,32,301.5,80,259.5,28,301.5,35,300.0,42,300.0,54,300.0
12367,Marcus Murphy,RB,NOS,2015,0,28618,195,Missouri,7,69,10603,0,2514123,686466000,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,27,302.0,35,300.0,42,300.0,54,300.0
12391,Tyrell Williams,WR,FA,2015,0,28691,205,Western Oregon,0,76,10694,tyrellwilliams/2553913,0,697870800,0,4,-41.0,325.0,11,288.4,35,284.0,104,247.5,111,238.0,26,304.0,35,300.0,42,300.0,54,300.0
10496,Ricardo Lockette,WR,FA,2011,RicardoLockette,25106,211,Fort Valley State,0,74,6826,ricardolockette/2495306,14280,517035600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,25,304.5,35,300.0,42,300.0,54,300.0
12213,Blake Bell,TE,SFO,2015,0,28505,252,Oklahoma,4,78,10366,0,2514206,681541200,0,4,-34.0,325.0,9,291.0,30,291.0,45,291.0,111,238.0,25,305.0,35,300.0,42,300.0,54,300.0
10741,Chris Owusu,WR,FA,2012,Owusu81,26261,200,Stanford,0,74,7495,chrisowusu/2532923,15230,631602000,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,24,306.5,35,300.0,42,300.0,54,300.0
10706,Trent Richardson,RB,CLE,2012,0,25713,230,Alabama,1,69,7462,trentrichardson/2533032,14884,679122000,0,19,49.0,276.0,3,325.0,8,325.0,14,325.0,12,350.0,24,307.5,35,300.0,42,300.0,54,300.0
11007,Garrett Celek,TE,FA,2012,GCells85,26253,252,Michigan State,0,77,7982,garrettcelek/2534820,15204,580885200,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,23,308.5,35,300.0,42,300.0,54,300.0
11381,Luke Willson,TE,SEA,2013,LWillson_82,26781,252,Rice,5,77,8567,lukewillson/2541199,16121,632379600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,141,225.5,22,309.5,35,300.0,42,300.0,54,300.0
11665,Silas Redd,RB,FA,2014,0,28176,200,USC,0,70,9776,silasredd/2550529,17352,699426000,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,22,310.0,35,300.0,42,300.0,54,300.0
10714,Robert Turbin,RB,SEA,2012,RobT_33,25816,222,Utah State,4,70,7423,robertturbin/2533460,14894,628578000,0,4,-6.0,325.0,4,319.5,10,319.0,17,319.0,45,292.5,22,310.5,35,300.0,42,300.0,54,300.0
10905,Bryce Brown,RB,PHI,2012,BryceBrown_34,25939,220,Kansas St.,7,72,7670,brycebrown/2534796,15092,674197200,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,50,287.5,21,312.0,35,300.0,42,300.0,54,300.0
8178,Lance Moore,WR,FA,2005,LanceMoore16,7544,187,Toledo,0,69,3545,lancemoore/2506287,9400,431154000,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,25,310.0,21,313.0,35,300.0,42,300.0,54,300.0
12144,Bryce Petty,QB,NYJ,2015,0,28491,230,Baylor,4,75,10419,brycepetty/2552369,2466005,675666000,0,4,-13.0,325.0,3,325.0,12,312.0,23,312.0,16,322.5,20,313.5,35,300.0,42,300.0,54,300.0
9714,Brian Hoyer,QB,FA,2009,bhoyer6,9547,215,Michigan State,0,74,5463,brianhoyer/81294,12477,499582800,0,6,14.0,311.0,5,310.5,8,325.0,14,325.0,41,296.5,20,314.0,35,300.0,42,300.0,54,300.0
11874,James Wright,WR,CIN,2014,0,27767,201,LSU,7,73,9721,jameswright/2550162,16922,694155600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,19,315.5,35,300.0,42,300.0,54,300.0
11076,Jermaine Kearse,WR,FA,2012,chopchop_15,25991,209,Washington,0,73,7727,jermainekearse/2532887,15428,634280400,0,11,-74.5,293.0,14,280.0,133,218.5,183,213.5,130,230.0,19,316.5,35,300.0,42,300.0,54,300.0
11180,Mike Gillislee,RB,MIA,2013,mikescogilly,26787,219,Florida,5,71,8396,mikegillislee/2539663,15952,657435600,0,4,-72.5,325.0,9,292.5,71,252.5,92,252.5,85,255.5,18,317.0,35,300.0,42,300.0,54,300.0
12110,Cameron Brate,TE,FA,2014,0,28267,235,Harvard,0,77,10193,0,17453,678517200,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,14,326.5,18,318.0,35,300.0,42,300.0,54,300.0
12465,Cameron Meredith,WR,FA,2015,0,28697,207,Illinois State,0,75,10770,cameronmeredith/2553568,2520698,717051600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,13,329.5,18,318.5,35,300.0,42,300.0,54,300.0
8350,Jason Avant,WR,PHI,2006,0,7858,210,Michigan,4,72,3612,jasonavant/2495802,9695,419662800,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,20,317.5,17,319.0,35,300.0,42,300.0,54,300.0
8917,Ahmad Bradshaw,RB,NYG,2007,AhmadBradshaw,8504,217,Marshall,7,70,4305,ahmadbradshaw/2495560,10693,511592400,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,17,319.5,35,300.0,42,300.0,54,300.0
12429,DeAndrew White,WR,FA,2015,0,28800,192,Alabama,0,72,10695,0,2515962,687589200,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,350.0,17,320.0,35,300.0,42,300.0,54,300.0
9144,Harry Douglas,WR,ATL,2008,HDouglas83,8861,183,Louisville,3,72,4863,harrydouglas/222,11318,464158800,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,25,310.5,16,320.5,35,300.0,42,300.0,54,300.0
11337,Darren Fells,TE,FA,2012,0,26612,281,UC Irvine,0,79,8472,darrenfells/2540928,15773,514530000,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,53,281.5,16,321.0,35,300.0,42,300.0,54,300.0
12413,Dreamius Smith,RB,FA,2015,0,28689,225,West Virginia,0,71,10693,dreamiussmith/2553848,0,715928400,0,4,0.0,325.0,4,315.5,8,325.0,14,325.0,16,323.0,15,323.0,35,300.0,42,300.0,54,300.0
9933,Dennis Pitta,TE,BAL,2010,0,24089,245,BYU,4,76,5837,dennispitta/497254,13231,488869200,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,14,327.5,14,327.5,35,300.0,42,300.0,54,300.0
9964,Riley Cooper,WR,PHI,2010,RileyCooper_14,24135,230,Florida,5,76,5929,rileycooper/497282,13225,558162000,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,330.0,14,330.0,35,300.0,42,300.0,54,300.0
7414,Steven Jackson,RB,STL,2004,sj39,6783,240,Oregon State,1,74,1663,stevenjackson/2505936,5549,427698000,0,4,-19.0,325.0,3,325.0,16,306.0,28,306.0,92,252.0,12,350.0,35,300.0,42,300.0,54,300.0
11643,AJ McCarron,QB,CIN,2014,0,27692,210,Alabama,5,75,9290,ajmccarron/2543497,16810,653202000,0,4,0.0,325.0,8,295.0,8,325.0,14,325.0,65,267.5,12,350.0,35,300.0,42,300.0,54,300.0
11904,Erik Swoope,TE,FA,2014,0,27914,243,Miami,0,77,9792,erikswoope/2550405,17091,705301200,0,5,-9.5,317.5,6,301.5,14,308.0,26,308.0,63,269.5,12,350.0,35,300.0,42,300.0,54,300.0
12009,Fitzgerald Toussaint,RB,FA,2014,0,28283,211,Michigan,0,70,10209,fitzgeraldtoussaint/2550738,17465,641797200,0,4,-9.0,325.0,3,320.5,11,316.0,19,316.0,60,272.0,12,350.0,35,300.0,42,300.0,54,300.0
12386,Malcolm Brown,RB,FA,2015,0,28990,224,Texas,0,71,10674,0,0,737442000,0,4,-20.0,325.0,4,317.5,17,305.0,29,305.0,54,279.5,12,350.0,35,300.0,42,300.0,54,300.0
10978,Travaris Cadet,RB,FA,2012,TravarisCadet39,26024,210,Appalachian State,0,73,7758,travariscadet/2535890,15457,602312400,0,4,-3.5,325.0,3,325.0,9,321.5,16,321.5,51,285.5,12,350.0,35,300.0,42,300.0,54,300.0
11475,Eric Rogers,WR,FA,2013,0,27338,210,Cal Lutheran,0,75,9105,0,0,666334800,0,4,-51.0,325.0,11,287.5,43,274.0,67,274.0,46,291.5,12,350.0,35,300.0,42,300.0,54,300.0
9315,Mike Tolbert,RB,FA,2008,miketolbert35,9043,250,Costal Carolina,0,69,5009,miketolbert/2507428,11658,501570000,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,45,292.0,12,350.0,35,300.0,42,300.0,54,300.0
10301,Jordan Todman,RB,SDC,2011,JordanTodman,24970,200,Connecticut,6,70,6446,jordantodman/2495472,14186,635835600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,44,294.0,12,350.0,35,300.0,42,300.0,54,300.0
8934,Fred Jackson,RB,FA,2006,Fred22Jackson,8063,215,Coe,0,73,4506,fredjackson/2506871,10195,351493200,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,44,294.0,12,350.0,35,300.0,42,300.0,54,300.0
11481,Marlon Brown,WR,FA,2013,MB_uno4,27422,214,Georgia,0,77,9189,marlonbrown/2540005,16581,672296400,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,36,300.0,12,350.0,35,300.0,42,300.0,54,300.0
8931,Pierre Thomas,RB,FA,2007,Pierre_Thomas,8561,215,Illinois,0,71,4503,pierrethomas/2507141,10713,472194000,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,32,303.0,12,350.0,35,300.0,42,300.0,54,300.0
11659,De'Anthony Thomas,WR,KCC,2014,0,27652,176,Oregon,4,68,9410,de'anthonythomas/2543638,16945,726210000,0,4,6.5,318.5,3,325.0,8,325.0,14,325.0,31,304.0,12,350.0,35,300.0,42,300.0,54,300.0
9094,Ray Rice,RB,BAL,2008,RayRice27,8832,206,Rutgers,2,68,4645,rayrice/941,11289,538290000,0,4,-12.0,325.0,3,325.0,12,313.0,22,313.0,30,304.5,12,350.0,35,300.0,42,300.0,54,300.0
12214,EJ Bibbs,TE,FA,2015,0,29034,258,Iowa State,0,74,10726,e.j.bibbs/2553791,3039924,683355600,0,4,-5.0,325.0,3,325.0,9,320.0,17,320.0,30,305.0,12,350.0,35,300.0,42,300.0,54,300.0
9560,Louis Murphy,WR,OAK,2009,murph918,9388,200,Florida,4,74,5214,louismurphy/80670,12585,547707600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,27,307.5,12,350.0,35,300.0,42,300.0,54,300.0
11432,Benny Cunningham,RB,FA,2013,BCunningham36,27167,217,Middle Tennessee St,0,70,8953,bennycunningham/2541544,16055,647326800,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,24,311.5,12,350.0,35,300.0,42,300.0,54,300.0
11516,Jack Doyle,TE,FA,2013,0,27299,267,Western Kentucky,0,78,9075,jackdoyle/2540232,16504,641883600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,22,314.0,12,350.0,35,300.0,42,300.0,54,300.0
10530,DuJuan Harris,RB,FA,2011,Ol_sLy_Foxx,25117,206,Troy,0,67,6837,dujuanharris/2530690,14255,589266000,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,21,315.5,12,350.0,35,300.0,42,300.0,54,300.0
10975,Jonathan Grimes,RB,FA,2012,0,26488,209,William & Mary,0,70,8209,0,15632,630219600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,20,317.0,12,350.0,35,300.0,42,300.0,54,300.0
12038,Rashad Ross,WR,FA,2013,0,27305,181,Arizona State,0,72,9080,rashadross/2541940,16566,633934800,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,19,318.5,12,350.0,35,300.0,42,300.0,54,300.0
10929,Bobby Rainey,RB,FA,2012,BobbyRainey,26455,212,Western Kentucky,0,68,8173,0,15501,561358800,0,4,0.0,325.0,8,293.8,8,325.0,14,325.0,19,319.0,12,350.0,35,300.0,42,300.0,54,300.0
11399,Ryan Griffin,TE,HOU,2013,0,26824,254,Connecticut,6,78,8600,ryangriffin/2541316,15887,632034000,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,18,319.5,12,350.0,35,300.0,42,300.0,54,300.0
12393,Tyler Varga,RB,FA,2015,0,28752,225,Yale,0,71,10425,0,2969294,748846800,0,4,-1.0,319.0,3,325.0,10,318.0,18,318.0,18,320.0,12,350.0,35,300.0,42,300.0,54,300.0
11151,Matt Barkley,QB,PHI,2013,MattBarkley,26721,227,USC,4,74,7421,mattbarkley/2539308,15948,652770000,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,17,321.0,12,350.0,35,300.0,42,300.0,54,300.0
